zipcode,population,county,state,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,mlabtests,mlab_d_mbps,mlabfastestavgmbps,comb_d_mbps,lowestpricedplan,partition_0,SCS,PriceSCS
42024,1490.0,Ballard,Kentucky,64.99137931034483,20.68103448275862,35.53448275862069,561,153,572.0,27.66,70.34,46.144469367258125,76.99,2020-fixed,10,7.699
80736,648.0,Logan,Colorado,18.0,8.733333333333333,41.86666666666667,72,25,102.0,2.75,6.63,9.060344827586206,"",2020-fixed,10,""
29069,5020.0,Darlington,South Carolina,107.33986928104575,9.359477124183007,72.94117647058823,679,278,501.0,16.2,15.39,68.64404342527972,69.99,2020-fixed,10,6.999
17352,1292.0,York,Pennsylvania,72.57377049180327,11.60655737704918,85.42622950819673,275,76,264.0,53.17,136.55,63.06988290398126,76.95,2020-fixed,10,7.695
38024,27406.0,Dyer,Tennessee,100.9039780521262,43.039780521262,44.27297668038409,5224,1387,16989.0,84.61,206.31,88.44197863162596,55.0,2020-fixed,10,5.5
22102,21985.0,Fairfax County,Virginia,153.46520146520146,106.06043956043956,8.542124542124542,17860,4418,84810.0,146.86,420.74,148.00901040390085,39.99,2020-fixed,10,3.999
36025,5729.0,Elmore,Alabama,137.49382716049382,37.592592592592595,25.876543209876544,1127,408,271.0,78.94,231.94,126.14326409862413,35.0,2020-fixed,10,3.5
50228,2417.0,Jasper,Iowa,41.276785714285715,9.142857142857142,65.85714285714286,2259,258,2.0,3.89,7.36,41.24371469640488,69.99,2020-fixed,10,6.999
74367,587.0,Mayes,Oklahoma,28.439393939393938,25.71212121212121,91.24242424242425,374,90,"","","","",39.95,2020-fixed,10,3.995
80446,3715.0,Grand,Colorado,77.34615384615384,5.643356643356643,67.25524475524476,1470,612,10393.0,75.43,206.61,75.66743961509283,79.99,2020-fixed,10,7.999
79503,175.0,Jones,Texas,29.22222222222222,14.88888888888889,106.88888888888889,39,20,76.0,18.84,34.5,22.360927536231884,49.95,2020-fixed,10,4.995
60435,48899.0,Will,Illinois,137.29475308641975,16.973765432098766,17.064814814814813,12683,3663,17934.0,81.64,189.43,104.69481377649872,35.0,2020-fixed,10,3.5
41754,460.0,Perry,Kentucky,17.84313725490196,4.235294117647059,25.96078431372549,168,76,"","","","","",2020-fixed,10,""
28555,5175.0,Onslow,North Carolina,138.4020618556701,17.644329896907216,40.43814432989691,914,291,932.0,57.64,114.0,97.62728306396667,69.99,2020-fixed,10,6.999
44836,2654.0,Seneca,Ohio,55.091603053435115,5.564885496183206,69.00763358778626,503,208,232.0,65.06,138.44,58.23809025289505,69.99,2020-fixed,10,6.999
54968,2779.0,Green Lake,Wisconsin,49.49230769230769,7.638461538461539,69.65384615384616,586,203,4712.0,9.52,14.56,13.941248076197112,69.99,2020-fixed,10,6.999
92590,3660.0,Riverside,California,60.11482254697286,33.87473903966597,72.05010438413362,4576,1412,2832.0,36.17,82.53,50.960970298994035,29.99,2020-fixed,10,2.9989999999999997
47143,3015.0,Clark,Indiana,151.9455252918288,12.770428015564203,53.40856031128405,2690,671,1500.0,13.57,40.09,102.40774774105476,49.95,2020-fixed,10,4.995
51529,1671.0,Harrison,Iowa,22.208333333333332,17.125,63.895833333333336,304,95,309.0,7.29,15.93,14.688325176726481,55.95,2020-fixed,10,5.595000000000001
92242,1539.0,San Bernardino,California,53.82051282051282,6.115384615384615,47.23504273504273,2578,674,297.0,86.55,262.25,57.201611148272015,40.0,2020-fixed,10,4.0
29715,24823.0,York,South Carolina,164.12130177514794,31.233727810650887,22.718934911242602,3146,968,46179.0,114.2,313.72,117.38403274981479,64.94,2020-fixed,10,6.494
61559,3332.0,Peoria,Illinois,47.026041666666664,38.479166666666664,67.86458333333333,1309,362,440.0,36.75,85.89,44.44087395178197,59.95,2020-fixed,10,5.995
63383,15770.0,Warren,Missouri,91.97810218978103,8.366423357664234,70.22335766423357,3994,1489,3407.0,43.87,146.14,69.83186463261524,65.0,2020-fixed,10,6.5
25812,1902.0,Fayette,West Virginia,65.4186046511628,16.453488372093023,31.77906976744186,599,184,97.0,14.19,19.75,58.27898589949211,40.0,2020-fixed,10,4.0
16121,4941.0,Mercer,Pennsylvania,103.59504132231405,12.87603305785124,14.685950413223141,1009,386,744.0,29.22,83.09,72.02913673372211,69.99,2020-fixed,10,6.999
63055,2449.0,Franklin,Missouri,110.0,13.145251396648044,92.03351955307262,1006,334,853.0,78.51,172.77,95.55084991931146,55.0,2020-fixed,10,5.5
28160,3929.0,Rutherford,North Carolina,74.91954022988506,10.166666666666666,29.149425287356323,1093,368,192.0,28.64,52.36,68.00462060020574,55.0,2020-fixed,10,5.5
71852,10102.0,Howard,Arkansas,30.414893617021278,22.22872340425532,125.01063829787235,584,288,754.0,13.2,14.55,20.71382501669688,79.95,2020-fixed,10,7.995
71341,3069.0,Avoyelles,Louisiana,21.115702479338843,1.6528925619834711,58.446280991735534,618,172,635.0,17.76,31.34,19.415087096752917,"",2020-fixed,8,""
19122,21653.0,Philadelphia,Pennsylvania,165.9387755102041,80.5204081632653,13.591836734693878,6159,1837,7308.0,114.6,339.31,138.07928405490065,39.99,2020-fixed,10,3.999
42753,743.0,Adair,Kentucky,27.0,9.73913043478261,29.217391304347824,168,56,"","","","","",2020-fixed,10,""
46171,1695.0,Putnam,Indiana,138.03428571428572,136.17714285714285,6.251428571428572,547,200,760.0,67.57,146.78,97.06040878784566,55.0,2020-fixed,10,5.5
79359,2899.0,Gaines,Texas,60.25423728813559,11.88135593220339,69.59322033898304,378,94,226.0,8.98,24.78,41.068843865753735,64.0,2020-fixed,10,6.4
46147,3264.0,Boone,Indiana,17.160377358490567,2.7547169811320753,108.10377358490567,658,159,775.0,4.34,5.76,10.226816679613952,67.0,2020-fixed,9,7.444444444444445
42163,56.0,Edmonson,Kentucky,26.833333333333332,8.5,22.5,12,6,7.0,5.24,22.79,18.877894736842105,"",2020-fixed,10,""
13682,877.0,Jefferson,New York,97.92857142857143,9.585714285714285,45.22857142857143,199,86,"","","","",74.99,2020-fixed,10,7.499
67457,878.0,Rice,Kansas,81.54545454545455,67.63636363636364,16.545454545454547,83,39,223.0,22.32,50.12,38.38442067736185,105.0,2020-fixed,10,10.5
20662,2934.0,Charles,Maryland,43.84615384615385,38.0,379.2692307692308,86,26,668.0,10.09,27.13,13.940171393593145,39.99,2020-fixed,10,3.999
50846,1123.0,Adair,Iowa,36.5609756097561,7.975609756097561,31.951219512195124,152,51,69.0,3.23,7.17,26.15447191259243,64.95,2020-fixed,10,6.495
62418,2133.0,Fayette,Illinois,60.57142857142857,6.040816326530612,112.12244897959184,392,68,10.0,103.39,225.14,61.636567164179105,55.0,2020-fixed,10,5.5
50238,1182.0,Lucas,Iowa,20.173076923076923,9.576923076923077,80.09615384615384,246,57,33.0,0.55,1.31,17.85206782464847,75.0,2020-fixed,10,7.5
62674,1454.0,Macoupin,Illinois,9.746031746031745,1.9206349206349207,72.63492063492063,385,98,503.0,3.85,7.82,6.406275025025025,55.0,2020-fixed,8,6.875
24313,884.0,Wythe,Virginia,14.090909090909092,2.5454545454545454,94.27272727272727,50,23,92.0,29.91,50.28,24.33989756722151,59.95,2020-fixed,8,7.49375
92066,378.0,San Diego,California,7.625,9.125,144.6875,103,18,244.0,7.79,19.44,7.741023054755044,"",2020-fixed,10,""
52318,1033.0,Benton,Iowa,71.9375,11.71875,11.46875,197,46,0.0,0.0,0.0,71.9375,54.95,2020-fixed,10,5.495
40145,908.0,Breckinridge,Kentucky,54.303030303030305,54.27272727272727,100.48484848484848,184,40,8.0,9.18,12.07,52.42290404040404,69.99,2020-fixed,10,6.999
58262,134.0,Pembina,North Dakota,38.0,44.2,6.8,46,12,"","","","","",2020-fixed,10,""
58440,181.0,Logan,North Dakota,173.9375,123.375,4.8125,110,21,"","","","",49.95,2020-fixed,10,4.995
37171,917.0,Montgomery,Tennessee,117.09375,11.0625,110.5625,94,45,0.0,0.0,0.0,117.09375,69.99,2020-fixed,10,6.999
87315,149.0,Cibola,New Mexico,25.25,0.875,901.25,21,14,36.0,18.82,41.88,21.18894736842105,150.0,2020-fixed,3,50.0
77470,338.0,Colorado,Texas,13.166666666666666,1.8333333333333333,309.5833333333333,30,12,"","","","",119.95,2020-fixed,8,14.99375
56355,579.0,Douglas,Minnesota,37.54545454545455,3.3636363636363638,47.13636363636363,158,40,"","","","",90.0,2020-fixed,9,10.0
62413,421.0,Crawford,Illinois,13.428571428571429,1.4285714285714286,199.0,10,7,"","","","",104.95,2020-fixed,7,14.992857142857144
36615,391.0,Mobile,Alabama,74.4375,16.9375,28.875,156,52,7.0,43.85,64.82,73.1239263803681,55.0,2020-fixed,10,5.5
51540,449.0,Mills,Iowa,11.333333333333334,1.5277777777777777,131.30555555555554,146,44,46.0,3.03,5.83,9.343993055555556,89.95,2020-fixed,8,11.24375
38390,907.0,Carroll,Tennessee,56.73913043478261,10.391304347826088,61.34782608695652,65,28,24.0,5.74,5.07,42.98655593551538,69.99,2020-fixed,10,6.999
24562,426.0,Buckingham,Virginia,21.5,1.5,542.9444444444445,88,21,56.0,2.25,7.69,14.01388888888889,"",2020-fixed,8,""
26676,435.0,Nicholas,West Virginia,18.523809523809526,5.476190476190476,55.095238095238095,84,32,5.0,1.75,6.75,17.581460674157306,"",2020-fixed,10,""
60129,242.0,DeKalb,Illinois,12.285714285714286,2.857142857142857,18.285714285714285,19,7,61.0,6.64,13.43,7.980857142857142,44.99,2020-fixed,9,4.998888888888889
96010,239.0,Trinity,California,5.444444444444445,1.1111111111111112,528.1111111111111,28,13,309.0,8.82,22.38,8.539538410814375,"",2020-fixed,5,""
71378,2536.0,Franklin,Louisiana,9.176470588235293,0.35294117647058826,149.11764705882354,80,19,46.0,27.77,54.9,15.964584500466852,55.0,2020-fixed,0,""
71834,1491.0,Miller,Arkansas,65.94520547945206,72.76712328767124,6.4520547945205475,165,86,476.0,51.08,96.4,54.90645694868891,79.95,2020-fixed,10,7.995
73764,144.0,Kingfisher,Oklahoma,35.142857142857146,19.714285714285715,8.142857142857142,11,8,"","","","",55.0,2020-fixed,10,5.5
57278,748.0,Clark,South Dakota,26.483870967741936,4.741935483870968,10.129032258064516,119,35,"","","","",64.95,2020-fixed,10,6.495
33141,35249.0,Miami-Dade,Florida,142.82101167315176,60.206225680933855,12.284046692607005,28526,7960,66087.0,165.13,305.44,158.4037974589996,35.0,2020-fixed,10,3.5
49024,28552.0,Kalamazoo,Michigan,113.74829931972789,22.355102040816327,19.21360544217687,13220,3639,16764.0,55.81,112.6,81.35510128758015,35.0,2020-fixed,10,3.5
54650,23377.0,La Crosse,Wisconsin,83.34173669467788,12.670868347338935,22.820728291316527,8707,2462,9327.0,48.25,140.25,65.19265007211712,59.99,2020-fixed,10,5.9990000000000006
55077,12572.0,Dakota,Minnesota,94.4760147601476,24.313653136531364,17.411439114391143,5960,1699,2444.0,152.33,605.77,111.30075773089953,65.0,2020-fixed,10,6.5
83655,4397.0,Payette,Idaho,48.96478873239437,6.802816901408451,36.028169014084504,823,222,673.0,117.34,433.12,79.72449273179183,48.5,2020-fixed,10,4.85
10528,12280.0,Westchester,New York,145.80566801619435,86.21052631578948,11.008097165991902,8779,1968,21162.0,96.18,260.92,110.73074110798471,39.99,2020-fixed,10,3.999
71109,22154.0,Caddo,Louisiana,94.17966101694915,18.386440677966103,40.87457627118644,1824,524,631.0,45.52,151.14,81.67283979426283,35.0,2020-fixed,10,3.5
13760,44264.0,Broome,New York,92.3620146904512,11.648478488982162,24.75550891920252,12669,3546,274398.0,33.78,83.5,36.36537395142363,69.99,2020-fixed,10,6.999
48081,20635.0,Macomb,Michigan,166.31102362204723,67.06692913385827,17.85433070866142,7484,2073,11638.0,118.86,349.13,137.43146013949385,35.0,2020-fixed,10,3.5
32818,43911.0,Orange,Florida,150.09172661870502,26.535971223021583,16.35611510791367,13758,4579,13564.0,82.93,222.84,116.7493044001224,35.0,2020-fixed,10,3.5
35963,1704.0,DeKalb,Alabama,61.64179104477612,41.35820895522388,36.417910447761194,224,80,85.0,29.4,91.29,52.77268994831667,65.0,2020-fixed,10,6.5
91390,19786.0,Los Angeles,California,118.16584564860428,11.364532019704434,84.69622331691298,17924,4208,2008.0,203.83,512.04,126.79586882428173,35.0,2020-fixed,10,3.5
30097,41715.0,Forsyth,Georgia,164.59353146853147,79.53496503496504,13.097902097902098,45642,11203,56301.0,110.23,323.03,134.56968299232622,35.0,2020-fixed,10,3.5
75126,33396.0,Kaufman,Texas,181.51468315301392,91.2179289026275,29.134466769706336,32295,9031,34404.0,137.58,370.14,158.85274160671952,35.0,2020-fixed,10,3.5
30038,37233.0,DeKalb,Georgia,176.8392156862745,89.62875816993464,12.722875816993463,10603,2610,7868.0,99.42,313.15,143.8613374436451,35.0,2020-fixed,10,3.5
24954,3514.0,Pocahontas,West Virginia,15.868995633187772,3.331877729257642,180.97379912663754,1011,332,1021.0,9.09,24.4,12.462817217102774,65.0,2020-fixed,9,7.222222222222222
95066,14749.0,Santa Cruz,California,113.81443298969072,12.62061855670103,45.85773195876288,8265,2202,8592.0,71.79,177.2,92.39461165449332,35.0,2020-fixed,10,3.5
44515,27766.0,Mahoning,Ohio,93.68476621417798,14.135746606334841,16.300150829562593,9006,2584,12296.0,46.95,137.23,66.70839379048385,69.99,2020-fixed,10,6.999
77532,26236.0,Harris,Texas,153.503807106599,14.899746192893401,45.08756345177665,7985,2307,10369.0,131.84,461.93,141.2649482263372,29.95,2020-fixed,10,2.995
90746,25990.0,Los Angeles,California,143.425,16.8,21.167857142857144,9448,2810,3386.0,55.6,130.67,120.25409069658721,55.0,2020-fixed,10,5.5
76210,39556.0,Denton,Texas,147.3115438108484,55.479833101529906,16.15855354659249,25405,7024,33495.0,98.91,223.21,119.7867609595009,29.99,2020-fixed,10,2.9989999999999997
33619,34581.0,Hillsborough,Florida,161.00726744186048,57.69186046511628,11.469476744186046,13927,4659,18633.0,84.57,164.72,117.26477345401692,29.99,2020-fixed,10,2.9989999999999997
39859,1281.0,Seminole,Georgia,24.485714285714284,6.7,39.97142857142857,524,82,"","","","",29.99,2020-fixed,10,2.9989999999999997
80237,17569.0,Denver,Colorado,151.2007722007722,29.35907335907336,13.16988416988417,12312,3681,29180.0,39.82,87.05,72.87022817256117,65.0,2020-fixed,10,6.5
60101,39119.0,DuPage,Illinois,128.6056105610561,14.645214521452145,14.737623762376238,14071,3828,20504.0,76.6,184.05,97.76474175573739,29.0,2020-fixed,10,2.9
34429,8563.0,Citrus,Florida,124.70927835051546,12.534020618556701,14.367010309278351,4635,1487,2818.0,66.02,144.7,102.51869920228621,35.0,2020-fixed,10,3.5
83709,50034.0,Ada,Idaho,91.55624446412754,25.310008857395925,23.106288751107176,21827,6182,57959.0,66.1,179.18,73.06404692450444,55.0,2020-fixed,10,5.5
94066,41130.0,San Mateo,California,155.59701492537314,104.77910447761194,13.773134328358209,35177,7991,40244.0,63.09,161.72,106.23606361662999,35.0,2020-fixed,10,3.5
21128,12802.0,Baltimore County,Maryland,165.74358974358975,83.33333333333333,15.782051282051283,5372,1383,16142.0,134.77,214.66,142.50403942096145,39.99,2020-fixed,10,3.999
98406,21610.0,Pierce,Washington,154.05698005698005,43.58974358974359,12.404558404558404,6819,1968,16842.0,54.54,113.13,83.2203722162439,34.95,2020-fixed,10,3.495
40026,5458.0,Oldham,Kentucky,139.79775280898878,35.01123595505618,43.546816479400746,3144,858,894.0,79.94,219.8,126.54544200878175,35.0,2020-fixed,10,3.5
30017,20160.0,Gwinnett,Georgia,180.4665523156089,77.32933104631218,14.893653516295025,13189,3418,6684.0,99.72,235.59,153.3086015443348,35.0,2020-fixed,10,3.5
24323,644.0,Wythe,Virginia,16.5,1.40625,170.53125,180,36,"","","","",65.0,2020-fixed,7,9.285714285714286
81301,28308.0,La Plata,Colorado,63.73461231015188,16.490807354116708,61.56754596322941,13924,4605,21325.0,83.95,273.45,75.96455195343285,59.95,2020-fixed,10,5.995
29010,13491.0,Lee,South Carolina,39.772532188841204,9.158798283261802,21.628755364806867,1626,589,211.0,26.29,80.73,38.22391254167436,69.99,2020-fixed,10,6.999
35053,2617.0,Cullman,Alabama,66.09848484848484,14.537878787878787,176.9431818181818,1240,406,10.0,7.11,9.12,65.62657696969697,35.0,2020-fixed,10,3.5
28425,10906.0,Pender,North Carolina,137.89361702127658,17.577507598784194,147.3647416413374,1734,603,1620.0,65.4,195.42,102.87881094659916,35.0,2020-fixed,10,3.5
29388,14470.0,Spartanburg,South Carolina,134.03993610223642,17.662939297124602,60.29392971246006,3896,1350,1436.0,58.16,160.75,113.60415436127403,35.0,2020-fixed,10,3.5
38572,10649.0,Cumberland,Tennessee,59.41833333333334,7.975,94.22,3618,1009,5276.0,16.47,34.58,33.9409995502586,49.95,2020-fixed,10,4.995
37322,8239.0,Meigs,Tennessee,74.53007518796993,9.229323308270677,175.51503759398497,973,344,2959.0,12.28,34.84,27.68420222733844,55.0,2020-fixed,10,5.5
37037,6312.0,Rutherford,Tennessee,168.1908713692946,112.40248962655602,36.80082987551867,3623,1044,409.0,96.84,264.29,160.95314657017718,35.0,2020-fixed,10,3.5
57719,6217.0,Pennington,South Dakota,134.35111111111112,29.93777777777778,32.431111111111115,1774,540,2257.0,85.07,216.84,106.75809007966042,39.99,2020-fixed,10,3.999
14889,1590.0,Chemung,New York,41.8433734939759,8.0,55.95180722891566,279,107,"","","","",56.0,2020-fixed,10,5.6
93454,36448.0,Santa Barbara,California,117.70689655172414,12.157327586206897,51.3448275862069,10535,2901,13985.0,93.11,204.11,103.67803854699893,29.99,2020-fixed,10,2.9989999999999997
22172,8699.0,Prince William,Virginia,172.77844311377245,90.24550898203593,10.844311377245509,1934,634,6122.0,205.52,538.98,197.65975037016338,39.99,2020-fixed,10,3.999
32712,41769.0,Orange,Florida,117.16514690982775,25.556231003039514,26.793313069908816,23136,6172,20007.0,72.12,195.5,96.27605124599066,65.0,2020-fixed,10,6.5
60416,9397.0,Grundy,Illinois,142.69750889679716,14.320284697508896,27.754448398576514,2383,786,1587.0,102.01,232.8,126.43275408087345,35.0,2020-fixed,10,3.5
11411,18556.0,Queens,New York,184.5,73.94444444444444,12.185185185185185,4215,1435,2848.0,77.11,216.6,141.1973354098825,39.99,2020-fixed,10,3.999
80226,30930.0,Jefferson,Colorado,159.1841491841492,55.37062937062937,13.766899766899767,9594,3203,53692.0,104.78,304.18,113.0275335346321,39.95,2020-fixed,10,3.995
32080,20165.0,St. Johns,Florida,128.1781512605042,29.30252100840336,22.28235294117647,13815,4408,12531.0,107.87,231.5,118.51894517816234,35.0,2020-fixed,10,3.5
39503,45309.0,Harrison,Mississippi,121.57040417209909,41.85267275097784,35.402216427640155,16863,4697,25896.0,78.29,223.21,95.35862778722858,35.0,2020-fixed,10,3.5
92313,12025.0,San Bernardino,California,143.79365079365078,14.968253968253968,19.132275132275133,5949,1759,2508.0,79.83,222.59,124.82465041639216,55.0,2020-fixed,10,5.5
73159,30350.0,Oklahoma,Oklahoma,148.86451612903227,71.57096774193549,16.53548387096774,7374,2495,17213.0,106.93,289.15,119.50677317019093,35.0,2020-fixed,10,3.5
92071,53422.0,San Diego,California,133.7405498281787,29.347079037800686,14.302405498281788,26888,7034,54149.0,121.34,312.83,125.45449071140429,35.0,2020-fixed,10,3.5
38672,11249.0,DeSoto,Mississippi,164.062630480167,95.1670146137787,25.91231732776618,11038,2745,1292.0,68.12,198.87,154.00927455312922,35.0,2020-fixed,10,3.5
13045,30112.0,Cortland,New York,105.70301291248207,22.93687230989957,34.40459110473458,5215,1731,19500.0,47.39,110.2,59.69436424594756,56.0,2020-fixed,10,5.6
90019,64458.0,Los Angeles,California,167.66071428571428,48.94642857142857,14.147321428571429,37980,9980,52450.0,87.07,225.84,120.91756528332887,35.0,2020-fixed,10,3.5
77584,70228.0,Brazoria,Texas,149.67475292003593,49.309074573225516,23.75381850853549,53349,12808,51853.0,111.52,322.87,130.86866175102182,29.95,2020-fixed,10,2.995
60137,37805.0,DuPage,Illinois,132.64275256222547,16.38360175695461,18.547584187408493,23925,5605,67372.0,131.77,284.74,131.99871074680706,29.0,2020-fixed,10,2.9
16686,13488.0,Blair,Pennsylvania,96.24941176470588,13.16470588235294,47.25411764705883,2772,801,5812.0,39.4,116.57,57.75817444219067,39.99,2020-fixed,10,3.999
33544,22800.0,Pasco,Florida,167.04844720496894,76.52173913043478,9.207453416149068,22307,5661,14909.0,117.68,314.49,147.27108855871782,29.99,2020-fixed,10,2.9989999999999997
45238,45760.0,Hamilton,Ohio,157.4332129963899,47.40794223826715,19.662454873646208,11765,3366,11567.0,79.87,217.98,118.98071493667611,39.99,2020-fixed,10,3.999
13126,37205.0,Oswego,New York,131.9929762949956,12.973661106233537,23.003511852502196,8760,2730,25676.0,95.47,230.26,104.7608953520781,69.99,2020-fixed,10,6.999
43567,13283.0,Fulton,Ohio,73.26884422110552,8.346733668341708,91.24120603015075,2932,917,3078.0,35.46,103.14,53.905179909531014,49.95,2020-fixed,10,4.995
